extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
383	ABB INSTALLATION	PNR6		PNR6			511103		911a2a90-25b0-cf93-e814-5ea5685f29e1
384	ABB INSTALLATION-PNR6	.		.			511104		911a2a90-25b0-cf93-e814-5ea5205274e1
385	ABB INTERIOR	A1 (AQF3424MBX AXPR2E) S EC 2		A1 (AQF3424MBX AXPR2E) S	EC 2		1100450		911a2a90-25b0-cf93-e814-5ea5d8578ee1
386	ABB IPM1B	MINI FOOT SW BASE BLACK		MINI FOOT SW BASE BLACK			324426		911a2a90-25b0-cf93-e814-40a578d7bf6d
387	ABB K6-22Z-84	RELAY 2N0 2NC		RELAY 2N0 2NC			326561		911a2a90-25b0-cf93-e814-40a5203fd86d
388	ABB K6-40E-80	RELAY 4 NO 240 VOLT		RELAY 4 NO 240 VOLT			326565		911a2a90-25b0-cf93-e814-40a530b1f16d
389	ABB K6FPM	T6 FLANGE HANDLE OPER ME CH		T6 FLANGE HANDLE OPER ME	CH		136703		911a2a90-25b0-cf93-e814-40a5c8c60c6e
390	ABB K6S-22Z-2.8	CNTL RLY 2NO/2NC 17-32VD C 2.8W		CNTL RLY 2NO/2NC 17-32VD	C 2.8W		322775		911a2a90-25b0-cf93-e814-40a538ac256e
391	ABB K6TJ	CABLE TERM LUG KIT/3 S6 T6 400MCM-2 (1SDA052044R		CABLE TERM LUG KIT/3 S6	T6 400MCM-2 (1SDA052044R	1)	893352		911a2a90-25b0-cf93-e814-40a5e83a416e
392	ABB K7C048	T6 48 FLANGE CABLE		T6 48 FLANGE CABLE			136704		911a2a90-25b0-cf93-e814-40a5403d5a6e
393	ABB K7FCH	T6 FLANGE HANDLE		T6 FLANGE HANDLE			136702		911a2a90-25b0-cf93-e814-40a508da726e
394	ABB KA1-8010	COVER FLUSH BUTTON		COVER FLUSH BUTTON			128196		911a2a90-25b0-cf93-e814-40a530428d6e
395	ABB KA1-8027	22mm-30mm ADAPTOR BK PLA STIC		22mm-30mm ADAPTOR BK PLA	STIC		517909		911a2a90-25b0-cf93-e814-40a598eea56e
396	ABB KA1-8029	30MM PLASTIC ADAPTER RIN G BLACK (1SFA616920R8029		30MM PLASTIC ADAPTER RIN	G BLACK (1SFA616920R8029	)	408327		911a2a90-25b0-cf93-e814-40a5c882be6e
397	ABB KA1-8120	LEGEND PLATE HOLDER		LEGEND PLATE HOLDER			232415		911a2a90-25b0-cf93-e814-40a5d8e1d66e
398	ABB KA1F-2	FRONT TERMINALS		FRONT TERMINALS			276716		911a2a90-25b0-cf93-e814-40a5d890f06e
399	ABB KA1F-3	FRONT TERMINALS		FRONT TERMINALS			276721		911a2a90-25b0-cf93-e814-40a5581a0a6f
400	ABB KA2-2021	24V LED RED LAMP		24V LED RED LAMP			821178		911a2a90-25b0-cf93-e814-40a588e6216f
401	ABB KA2DIN	KIT A1-A2 DIN PLATE		KIT A1-A2 DIN PLATE			526270		911a2a90-25b0-cf93-e814-40a520f5396f
402	ABB KA2LDOR	(894A825-54) REM.PADLOCK S		(894A825-54) REM.PADLOCK	S		281706		911a2a90-25b0-cf93-e814-40a5b87a536f
403	ABB KE6C4	SHUNT CLOSING RELEASE 22 0/240		SHUNT CLOSING RELEASE 22	0/240		989421		911a2a90-25b0-cf93-e814-40a560f56c6f
404	ABB KL70-342G	BLINK 115V A/D INTG LED GREEN		BLINK 115V A/D INTG LED	GREEN		773988		911a2a90-25b0-cf93-e814-40a5b80a876f
405	ABB KL70-342Y	BLINK 115V A/D INTG LED YELLOW		BLINK 115V A/D INTG LED	YELLOW		765644		911a2a90-25b0-cf93-e814-40a5e8e99f6f
406	ABB KL70-401R	RED LIGHT ELEMENT		RED LIGHT ELEMENT			374079		911a2a90-25b0-cf93-e814-40a508afba6f
407	ABB KPR3-104B	FLUSH RESET BUTTON W/SHA FT (CBK-RB)		FLUSH RESET BUTTON W/SHA	FT (CBK-RB)		950276		911a2a90-25b0-cf93-e814-40a5002bd36f
408	ABB KT2EF-3	EXT FRONT TERMINAL		EXT FRONT TERMINAL			131553		911a2a90-25b0-cf93-e814-40a53894eb6f
409	ABB KT3100-3	LUG KIT T3 1/0-14AWG 3 L UGS		LUG KIT T3 1/0-14AWG 3 L	UGS		159337		911a2a90-25b0-cf93-e814-40a568d10570
410	ABB KT3AS	AUX CONTACT		AUX CONTACT			740694		911a2a90-25b0-cf93-e814-40a5d0582070
411	ABB KT3VD-M	HANDLE OPERATOR MECHANIS M		HANDLE OPERATOR MECHANIS	M		948628		911a2a90-25b0-cf93-e814-40a5f0103970
412	ABB KT5300-3	LUG KIT T5 500-250MCM 3 LUGS		LUG KIT T5 500-250MCM 3	LUGS		893339		911a2a90-25b0-cf93-e814-40a5d8fb5170
413	ABB KT5ADP-10	TMAX T4-T6 ADAPTER 10-PI N		TMAX T4-T6 ADAPTER 10-PI	N		834353		911a2a90-25b0-cf93-e814-40a5f08d6b70
414	ABB KT5ADP-12	TMAX T4-T6 ADAPTER 12-PI N		TMAX T4-T6 ADAPTER 12-PI	N		834354		911a2a90-25b0-cf93-e814-40a590b68470
415	ABB KT5AS2-B	AUX CONTACT T4-T6 2Q 400 VAC		AUX CONTACT T4-T6 2Q 400	VAC		789683		911a2a90-25b0-cf93-e814-40a5d8469d70
416	ABB KT5AS3	AUX-C 3Q 1SY 250VAC/DC T 4-T6		AUX-C 3Q 1SY 250VAC/DC T	4-T6		834355		911a2a90-25b0-cf93-e814-40a5807cb570
417	ABB KT5M4	MTR OPR T4-T5 110-125VAC /DC		MTR OPR T4-T5 110-125VAC	/DC		834356		911a2a90-25b0-cf93-e814-40a5e873ce70
418	ABB KT5S4	110-125VAC SHUNT TRIP FO R T5		110-125VAC SHUNT TRIP FO	R T5		262335		911a2a90-25b0-cf93-e814-40a52848e770
419	ABB KT5U4	TMAX UVR-C 110-125VAC/DC T4-T6		TMAX UVR-C 110-125VAC/DC	T4-T6		442564		911a2a90-25b0-cf93-e814-40a500890071
420	ABB KT5U8	UVR-C 24-30VAC/DC		UVR-C 24-30VAC/DC			987670		911a2a90-25b0-cf93-e814-40a5003e1971
421	ABB KT5WFEF	D-0 FIXED EXT FRONT T5 3 P (1SDA054755R1)		D-0 FIXED EXT FRONT T5 3	P (1SDA054755R1)		834357		911a2a90-25b0-cf93-e814-40a5a0e93171
422	ABB KT5WMK	D-O KIT MOVING T5 3P		D-O KIT MOVING T5 3P			834359		911a2a90-25b0-cf93-e814-40a5509d4b71
423	ABB KT70-1001	TERMINAL ELEMENT		TERMINAL ELEMENT			36799		911a2a90-25b0-cf93-e814-40a5405d6471
424	ABB KTS3AS	AUX SWITCH KIT TS3		AUX SWITCH KIT TS3			987667		911a2a90-25b0-cf93-e814-40a500257d71
425	ABB KXT2CUAL1-4PC	KIT 4PC FCCuAL 14/1/0AWG XT2		KIT 4PC FCCuAL 14/1/0AWG	XT2		847702		911a2a90-25b0-cf93-e814-40a530d29571
426	ABB KXT3CU-3PC	LUG KIT		LUG KIT			219633		911a2a90-25b0-cf93-e814-40a5402baf71
427	ABB KXT3CUAL1-3PC	3PC LUG KIT 14-1/0AWG XT 3		3PC LUG KIT 14-1/0AWG XT	3		906145		911a2a90-25b0-cf93-e814-40a5f0b2c771
428	ABB KXT3N12FLHDL4	OPERATING MECH		OPERATING MECH			219634		911a2a90-25b0-cf93-e814-40a5585fe071
429	ABB KXT4CU-3PC	3PC KIT		3PC KIT			860940		911a2a90-25b0-cf93-e814-40a5a06cf971
430	ABB KXT4CU-4PC	KIT		KIT			893353		911a2a90-25b0-cf93-e814-40a5f80a1272
431	ABB KXT4CUAL1-4PC	14-1/0AWG XT4 4PC UL/CSA		14-1/0AWG XT4 4PC UL/CSA			852036		911a2a90-25b0-cf93-e814-40a560152c72
432	ABB KXT4CUAL2-4PC	4-300AWG XT4 4PC		4-300AWG XT4 4PC			919773		911a2a90-25b0-cf93-e814-40a5f8554472
433	ABB KXT4ECUALX2-3PC	LUG KIT		LUG KIT			629153		911a2a90-25b0-cf93-e814-40a510ee5c72
434	ABB KXT5AUXC2Q3YW	AUX-C 3Q+1SY 250V		AUX-C 3Q+1SY 250V			784951		911a2a90-25b0-cf93-e814-40a580887572
435	ABB KXT5CUAL240M-3PC	KIT FC CUAL 1X120		KIT FC CUAL 1X120			767862		911a2a90-25b0-cf93-e814-40a5004a8e72
436	ABB KXT5HTCES-4	HTC-ES XT5 4P		HTC-ES XT5 4P			416888		911a2a90-25b0-cf93-e814-40a5a059a772
437	ABB KXT5MOE110-125	MOE XT5 110 125V AC/DC		MOE XT5 110 125V AC/DC			780021		911a2a90-25b0-cf93-e814-40a5283bc072
438	ABB KXT5UWFPEF4-3	XT5 W FP 400A 3P EF EF U L		XT5 W FP 400A 3P EF EF U	L		780023		911a2a90-25b0-cf93-e814-40a5f022d972
439	ABB KXT5WMP400-3	KIT W MP XT5 400A 3P		KIT W MP XT5 400A 3P			780028		911a2a90-25b0-cf93-e814-40a540baf172
440	ABB KXT6CUAL2X500K-4PC	.		.			1008569		911a2a90-25b0-cf93-e814-40a528280a73
441	ABB KXTAAUX	AUX 250 V XT1..XT4		AUX 250 V XT1..XT4			852032		911a2a90-25b0-cf93-e814-40a5d8fa2273
442	ABB KXTAE15PINCON	CONN PLUG-SOCK.		CONN PLUG-SOCK.			780019		911a2a90-25b0-cf93-e814-40a5d0443b73
443	ABB KXTAUVRCFP1	UVR-C		UVR-C			867318		911a2a90-25b0-cf93-e814-40a578ac5373
444	ABB KXTAUVRCFP4	UVR		UVR			860933		911a2a90-25b0-cf93-e814-40a578eb6e73
445	ABB KXTDAXC3QSYFP	AUX-C 3Q+1SY 250V		AUX-C 3Q+1SY 250V			780020		911a2a90-25b0-cf93-e814-40a570678773
446	ABB LIS-SIN-ASM	SNGL ASSEM 5KV PRIMARY S W		SNGL ASSEM 5KV PRIMARY S	W		950977		911a2a90-25b0-cf93-e814-48a578a1b75d
447	ABB LS45M41B11	1NO/1NC LIMIT SWITCH		1NO/1NC LIMIT SWITCH			66776		911a2a90-25b0-cf93-e814-40a5f073a073
448	ABB LS45M52B11	LMT SW 40MM ADJ 22MM SS RLR LV		LMT SW 40MM ADJ 22MM SS	RLR LV		129457		911a2a90-25b0-cf93-e814-40a53061b973
449	ABB LT370-30D	TERMINAL SHROUD LT370 30 D		TERMINAL SHROUD LT370 30	D		825771		911a2a90-25b0-cf93-e814-40a59083d273
450	ABB M2SS1-10B	2-POS MAINT SEL SWITCH B -C		2-POS MAINT SEL SWITCH B	-C		250110		911a2a90-25b0-cf93-e814-40a5f0fded73
451	ABB M2SS2-10B	2POS MAIN SELECTOR SWITC H		2POS MAIN SELECTOR SWITC	H		234620		911a2a90-25b0-cf93-e814-40a568b80674
452	ABB M2SS3-10B	2POS SPR/RTRN R to C		2POS SPR/RTRN R to C			837730		911a2a90-25b0-cf93-e814-40a588a21f74
453	ABB M2SS6-10B	2POS SPRING-RETURN SELEC TOR SWITC		2POS SPRING-RETURN SELEC	TOR SWITC		666675		911a2a90-25b0-cf93-e814-40a508af3874
454	ABB M2SSK2-102	KEY SWITCH		KEY SWITCH			805877		911a2a90-25b0-cf93-e814-40a5f8b95174
455	ABB M3SS1-10B	3POS MAIN SELECTOR SWITC H		3POS MAIN SELECTOR SWITC	H		234623		911a2a90-25b0-cf93-e814-40a508966a74
456	ABB M3SS1-11C	3POS,KNOB,A-B-C,CLR,BP,I LL		3POS,KNOB,A-B-C,CLR,BP,I	LL		818325		911a2a90-25b0-cf93-e814-40a588258374
457	ABB M3SS2-10B	3POS SPR/RTRN L&R to C		3POS SPR/RTRN L&R to C			837724		911a2a90-25b0-cf93-e814-40a580a19b74
458	ABB M3SS3-10B	3POS SPR/RTRN R to C		3POS SPR/RTRN R to C			837731		911a2a90-25b0-cf93-e814-40a5c037b674
459	ABB M3SS4-30B	3-POS SELECTOR SWITCH A- B-C BLK		3-POS SELECTOR SWITCH A-	B-C BLK		277026		911a2a90-25b0-cf93-e814-40a55827cf74
460	ABB M3SS5-10B	3POS,LONG,A>B<C SPR RET TO CNTR		3POS,LONG,A>B<C SPR RET	TO CNTR		36694		911a2a90-25b0-cf93-e814-40a5f02fe874
461	ABB MA1-8001	DIN RAIL ADPT W/ACC FOR PB/SWITCH		DIN RAIL ADPT W/ACC FOR	PB/SWITCH		42575		911a2a90-25b0-cf93-e814-40a538560175
462	ABB MA1-8052	22mm BUTTON FLUSH BOOT		22mm BUTTON FLUSH BOOT			252397		911a2a90-25b0-cf93-e814-40a5a04d1a75
463	ABB MA1-8053	ENCLOSURE SHROUD YELLOW		ENCLOSURE SHROUD YELLOW			818340		911a2a90-25b0-cf93-e814-40a5301d3375
464	ABB MA1-8126	DUAL PUSHBUTTON MEMBRANE		DUAL PUSHBUTTON MEMBRANE			121242		911a2a90-25b0-cf93-e814-40a5d0774c75
465	ABB MA1-8129	22MM HOLE PLUG		22MM HOLE PLUG			154001		911a2a90-25b0-cf93-e814-40a5d0c86475
466	ABB MA1-8130	HOLE PLUG BLACK 1SFA6119 20R8130		HOLE PLUG BLACK 1SFA6119	20R8130		818373		911a2a90-25b0-cf93-e814-40a520fc7c75
467	ABB MA1-8153	LOCKABLE SHROUD		LOCKABLE SHROUD			496006		911a2a90-25b0-cf93-e814-40a5e0469575
468	ABB MBB36	XT4 6-POLE 2 SUBFEED KIT		XT4 6-POLE 2 SUBFEED KIT			729936		911a2a90-25b0-cf93-e814-48a51847d15d
469	ABB MBC33	XT1 3-POLE BKR MOUNTING KIT		XT1 3-POLE BKR MOUNTING	KIT		729939		911a2a90-25b0-cf93-e814-48a5e803ea5d
470	ABB MBM334	XT5 BREAKER MOUNTING KIT		XT5 BREAKER MOUNTING KIT			729931		911a2a90-25b0-cf93-e814-48a528bf025e
471	ABB MCB-01	1NC CONTACT BLOCK   (1SF A611610R1010)		1NC CONTACT BLOCK   (1SF	A611610R1010)		234614		911a2a90-25b0-cf93-e814-40a55884ad75
472	ABB MCB-01B	1NC REAR MOUNT CONTACT B LOCK		1NC REAR MOUNT CONTACT B	LOCK		692617		911a2a90-25b0-cf93-e814-40a5408ec575
473	ABB MCB-02	CONTACT BLOCK 2N.C.		CONTACT BLOCK 2N.C.			607072		911a2a90-25b0-cf93-e814-40a548e6dd75
474	ABB MCB-10	1NO CONTACTOR BLOCK (1SF A61161OR1001)		1NO CONTACTOR BLOCK (1SF	A61161OR1001)		234613		911a2a90-25b0-cf93-e814-40a5d89cf675
475	ABB MCB-10B	1NO REAR MOUNT CONTACT B LOCK		1NO REAR MOUNT CONTACT B	LOCK		692615		911a2a90-25b0-cf93-e814-40a518c91176
476	ABB MCB-11	1NO-1NC DBL BLOCK		1NO-1NC DBL BLOCK			1007369		911a2a90-25b0-cf93-e814-40a5f0732a76
477	ABB MCB-11B	1NO/1NC BASE MNT CONT BL OCK		1NO/1NC BASE MNT CONT BL	OCK		322849		911a2a90-25b0-cf93-e814-40a5802a4376
478	ABB MCBH-00	HOLDER FOR 3 BLOCKS		HOLDER FOR 3 BLOCKS			234589		911a2a90-25b0-cf93-e814-40a518cf5b76
479	ABB MCBH-002	LMP BLK W/HLDR FOR 60V L MP W/DIODE		LMP BLK W/HLDR FOR 60V L	MP W/DIODE		432796		911a2a90-25b0-cf93-e814-40a510967476
480	ABB MCBH-11	1NO&1NC CONTACT BLOCK W/ HOLDER		1NO&1NC CONTACT BLOCK W/	HOLDER		550629		911a2a90-25b0-cf93-e814-40a560788d76
481	ABB MCBH5-00	5 CONTACT BLOCK HOLDER		5 CONTACT BLOCK HOLDER			232417		911a2a90-25b0-cf93-e814-40a5c01da676
482	ABB MEM121-0	1-HOLE 22mm N12 PB ENCL ANSI61 GRY		1-HOLE 22mm N12 PB ENCL	ANSI61 GRY		326200		911a2a90-25b0-cf93-e814-40a548cdbe76
483	ABB MEP1-0	1-HOLE 22MM PB ENCL		1-HOLE 22MM PB ENCL			388869		911a2a90-25b0-cf93-e814-40a58888d776
484	ABB MEP2-0	2-HOLE 22MM PB ENCL		2-HOLE 22MM PB ENCL			388871		911a2a90-25b0-cf93-e814-40a5c03cf076
485	ABB MEP3-0	3-HOLE 22MM PB ENCL		3-HOLE 22MM PB ENCL			388873		911a2a90-25b0-cf93-e814-40a518db0877
486	ABB MEP4-0	4-HOLE 22MM PB ENCLOSURE		4-HOLE 22MM PB ENCLOSURE			800119		911a2a90-25b0-cf93-e814-40a5d0692177
487	ABB MEP6-0	EMPTY PLASTIC ENCLOSURE 6-HOLE		EMPTY PLASTIC ENCLOSURE	6-HOLE		818312		911a2a90-25b0-cf93-e814-40a5c05b3a77
488	ABB MKCS1	OPER MECH FOR FLANGE DIS C		OPER MECH FOR FLANGE DIS	C		591388		911a2a90-25b0-cf93-e814-40a5b8cb5477
489	ABB MKCS4	FLANGE OPER MECHANISM		FLANGE OPER MECHANISM			219553		911a2a90-25b0-cf93-e814-40a5d8d46c77
490	ABB MKCT5	OPERATING MECH		OPERATING MECH			177460		911a2a90-25b0-cf93-e814-40a5b07f8577
491	ABB ML1-100G	GREEN PILOT LIGHT HEAD		GREEN PILOT LIGHT HEAD			234636		911a2a90-25b0-cf93-e814-40a5680e9e77
492	ABB ML1-100R	RED PILOT LIGHT HEAD		RED PILOT LIGHT HEAD			234634		911a2a90-25b0-cf93-e814-40a588dfb677
493	ABB ML1-20R10F1	22mm RED PILOT LIGHT 120 V (CBK-KLF1R)(ML1-20R10F		22mm RED PILOT LIGHT 120	V (CBK-KLF1R)(ML1-20R10F	1)(ML1-100RF1)	951080		911a2a90-25b0-cf93-e814-40a538b2cf77
494	ABB MLBL-01G	24V AC/DC GRN LED BLK		24V AC/DC GRN LED BLK			40195		911a2a90-25b0-cf93-e814-40a550c7e877
495	ABB MLBL-01R	24V AC/DC RED LED LBLK		24V AC/DC RED LED LBLK			40199		911a2a90-25b0-cf93-e814-40a5a0900178
496	ABB MLBL-01W	LED BLOCK,WHITE,24VDC,2P OS		LED BLOCK,WHITE,24VDC,2P	OS		818347		911a2a90-25b0-cf93-e814-40a5406e1a78
497	ABB MLBL-04G	GRN,LED,INTR-BLK,110-130 VAC		GRN,LED,INTR-BLK,110-130	VAC		36682		911a2a90-25b0-cf93-e814-40a5f0273378
498	ABB MLBL-04R	110-130VAC RED LED LBLK		110-130VAC RED LED LBLK			40201		911a2a90-25b0-cf93-e814-40a560d54c78
499	ABB MLBL-07W	LBLK LED 230V AC WHT		LBLK LED 230V AC WHT			1007367		911a2a90-25b0-cf93-e814-40a588056878
500	ABB MP1-10B	BLACK FLUSH MOM PB (1SFA 611100R1106)		BLACK FLUSH MOM PB (1SFA	611100R1106)		235085		911a2a90-25b0-cf93-e814-40a5a0278378
501	ABB MP1-10G	GRN,22mm,MOM,FLSH,BUTTON ONLY		GRN,22mm,MOM,FLSH,BUTTON	ONLY		271633		911a2a90-25b0-cf93-e814-40a5d0269f78
502	ABB MP1-10R	RED,22mm,MOM,FLSH,BUTTON ONLY (1SFA611100R1001)		RED,22mm,MOM,FLSH,BUTTON	ONLY (1SFA611100R1001)		271636		911a2a90-25b0-cf93-e814-40a5c806b878
503	ABB MP1-11G	PB MOM GREEN FLUSH ILL 2 2mm		PB MOM GREEN FLUSH ILL 2	2mm		46931		911a2a90-25b0-cf93-e814-40a568fdd078
504	ABB MP1-11L	PB MOM BLUE FL ILL 1SFA6 11100R1104		PB MOM BLUE FL ILL 1SFA6	11100R1104		573512		911a2a90-25b0-cf93-e814-40a578c0e978
505	ABB MP1-11R	PB MOM RED FLUSH ILL 22m m		PB MOM RED FLUSH ILL 22m	m		46934		911a2a90-25b0-cf93-e814-40a560920279
506	ABB MP1-30B00	22mm BLK METAL FLSH MOM W/HOLDER		22mm BLK METAL FLSH MOM	W/HOLDER		742320		911a2a90-25b0-cf93-e814-40a5d87e1b79
507	ABB MP1-30R	RED PB MOM FLSH METAL BE ZEL		RED PB MOM FLSH METAL BE	ZEL		258736		911a2a90-25b0-cf93-e814-40a510653479
508	ABB MP1-40CC5	GRN START MOM FLSH P/B W /HOLDER		GRN START MOM FLSH P/B W	/HOLDER		988105		911a2a90-25b0-cf93-e814-40a588d44c79
509	ABB MP1-40R10	RD/FLSH/PB W/HLDR & 1NO CB		RD/FLSH/PB W/HLDR & 1NO	CB		432809		911a2a90-25b0-cf93-e814-40a5d8076579
510	ABB MP3-10R	RED,22mm,MOM,EXTD,BUTTON ONLY		RED,22mm,MOM,EXTD,BUTTON	ONLY		271637		911a2a90-25b0-cf93-e814-40a5f80a7e79
511	ABB MP3-11G	ILL,MOM,EXTD,GRN,PB		ILL,MOM,EXTD,GRN,PB			36664		911a2a90-25b0-cf93-e814-40a590e19679
512	ABB MP3-30R00	22mm RED METAL EXT/PB W/ HOLDER		22mm RED METAL EXT/PB W/	HOLDER		742321		911a2a90-25b0-cf93-e814-40a5609eaf79
513	ABB MP4-11G	ILL PB GREEN		ILL PB GREEN			375954		911a2a90-25b0-cf93-e814-40a530a6c879
514	ABB MPD15-11B	FL/EXT,ST/ST,GRN/RED,BLK		FL/EXT,ST/ST,GRN/RED,BLK			550627		911a2a90-25b0-cf93-e814-40a540ece079
515	ABB MPD4-11C	MODULAR PB ASSEMBLY		MODULAR PB ASSEMBLY			374054		911a2a90-25b0-cf93-e814-40a5c8dafb79
516	ABB MPEK4-11R	40MM E-STOP KEY/RLS		40MM E-STOP KEY/RLS			484051		911a2a90-25b0-cf93-e814-40a55897137a
517	ABB MPET4-10R	40MM E-STOP RED TWST/REL		40MM E-STOP RED TWST/REL			484049		911a2a90-25b0-cf93-e814-40a580242c7a
518	ABB MPM1-10R	MOM,MUSH,40mm,RED		MOM,MUSH,40mm,RED			837726		911a2a90-25b0-cf93-e814-40a5e02d457a
519	ABB MPMT3-10R	RED 40mm TWIST/RELEASE B UTTON		RED 40mm TWIST/RELEASE B	UTTON		234627		911a2a90-25b0-cf93-e814-40a5f8f75d7a
520	ABB MPMT3-11R	TWIST,40mm,RED,ILL,E-STO P		TWIST,40mm,RED,ILL,E-STO	P		40198		911a2a90-25b0-cf93-e814-40a568c4767a
521	ABB MPSL3K-4	3POS SELECTOR SWITCH H-O -A		3POS SELECTOR SWITCH H-O	-A		682712		911a2a90-25b0-cf93-e814-40a5608b8f7a
522	ABB MS116-1.0	.63-1.0A MANUAL MOTOR ST ARTER		.63-1.0A MANUAL MOTOR ST	ARTER		167633		911a2a90-25b0-cf93-e814-40a520efa77a
523	ABB MS116-1.6	1.0-1.6A MMP		1.0-1.6A MMP			553105		911a2a90-25b0-cf93-e814-40a53823c07a
524	ABB MS116-10	MMS 6.3-10A		MMS 6.3-10A			544272		911a2a90-25b0-cf93-e814-40a5601ad87a
525	ABB MS116-16	10-16A MMP		10-16A MMP			553108		911a2a90-25b0-cf93-e814-40a5b8b8f07a
526	ABB MS116-2.5	MMS 3P 1.6-2.5A		MMS 3P 1.6-2.5A			10695		911a2a90-25b0-cf93-e814-40a5781c097b
527	ABB MS116-4.0	3P MMP 2.5-4.0A RANGE		3P MMP 2.5-4.0A RANGE			546062		911a2a90-25b0-cf93-e814-40a56058217b
528	ABB MS116-6.3	MCP 4-6.3A		MCP 4-6.3A			1046694		911a2a90-25b0-cf93-e814-40a580b93b7b
529	ABB MS132-1.0	.		.			32337		911a2a90-25b0-cf93-e814-40a5a03f547b
530	ABB MS132-10	3P MMP 6.3-10.0A RANGE		3P MMP 6.3-10.0A RANGE			109956		911a2a90-25b0-cf93-e814-40a5e86b6c7b
531	ABB MS132-16	3P MMP 10.0-16.0A RANGE		3P MMP 10.0-16.0A RANGE			502448		911a2a90-25b0-cf93-e814-40a5e8a3847b
532	ABB MS132-2.5B	MANUAL MTR STRT 3P 600V 1.6-2.5A		MANUAL MTR STRT 3P 600V	1.6-2.5A		502450		911a2a90-25b0-cf93-e814-40a530669d7b
533	ABB MS132-20	.		.			323466		911a2a90-25b0-cf93-e814-40a5c83cb67b
534	ABB MS132-6.3	3P MMP 4.0-6.3A RANGE		3P MMP 4.0-6.3A RANGE			989410		911a2a90-25b0-cf93-e814-40a500bfce7b
535	ABB MS165-54	.		.			330430		911a2a90-25b0-cf93-e814-40a538f6e67b
536	ABB MS165-65	MMS 3P 600V 52-65A		MMS 3P 600V 52-65A			574712		911a2a90-25b0-cf93-e814-40a5888dff7b
537	ABB MS165-73	3P MMP 600V 62-73A (1SAM 45100R1018)		3P MMP 600V 62-73A (1SAM	45100R1018)		239643		911a2a90-25b0-cf93-e814-40a59837187c
538	ABB MS165-80	MMS 3P 600V 70-80A		MMS 3P 600V 70-80A			831093		911a2a90-25b0-cf93-e814-40a52000317c
539	ABB MS325-0.16	.1-.16A MANUAL STARTER		.1-.16A MANUAL STARTER			531828		911a2a90-25b0-cf93-e814-40a570c9497c
540	ABB MT-110B	SPEED POT 10K OHM SCREW TERMINAL		SPEED POT 10K OHM SCREW	TERMINAL		675059		911a2a90-25b0-cf93-e814-40a5f0a3627c
541	ABB N22E-36	RELAY 2-2 19/50 220/60		RELAY 2-2 19/50 220/60			145826		911a2a90-25b0-cf93-e814-40a530ef7c7c
542	ABB NF22E-13	RELAY,2NO,2NC,100-250V50 /60HZ-DC		RELAY,2NO,2NC,100-250V50	/60HZ-DC		805156		911a2a90-25b0-cf93-e814-40a5609c957c
543	ABB NFB22ERT-14	CONTACTOR 250-500V50/60		CONTACTOR 250-500V50/60			984265		911a2a90-25b0-cf93-e814-40a538bbf7a0
544	ABB NFZB22ERT-21	CONTROL RELAY		CONTROL RELAY			964398		911a2a90-25b0-cf93-e814-40a5584110a1
545	ABB NFZB22ERT-22	CONTROL RLAY, 2NO-2NC, C OIL 48		CONTROL RLAY, 2NO-2NC, C	OIL 48		877303		911a2a90-25b0-cf93-e814-40a5f06229a1
546	ABB NFZB22ERT-23	CTRL RLAY,2NO-2NC, COIL 100-25(1SBH136060R2322)		CTRL RLAY,2NO-2NC, COIL	100-25(1SBH136060R2322)		856675		911a2a90-25b0-cf93-e814-40a5905f41a1
547	ABB NL31E-87	3NO/1NC 125VDC CONTROL R ELAY		3NO/1NC 125VDC CONTROL R	ELAY		154033		911a2a90-25b0-cf93-e814-40a5f0d5ad7c
548	ABB OA1G01	1NC AUX SWITCH FOR OT/OS		1NC AUX SWITCH FOR OT/OS			279513		911a2a90-25b0-cf93-e814-40a5c047c67c
549	ABB OA1G10	1NO AUX SWITCH FOR OT/OS		1NO AUX SWITCH FOR OT/OS			279511		911a2a90-25b0-cf93-e814-40a5e0e6de7c
550	ABB OA3G01	1-NC AUX SWITCH OS/OT		1-NC AUX SWITCH OS/OT			335905		911a2a90-25b0-cf93-e814-40a52877f77c
551	ABB OES400J3	3P 400A 600V J-FUSE SWIT CH		3P 400A 600V J-FUSE SWIT	CH		955108		911a2a90-25b0-cf93-e814-40a5604a0f7d
552	ABB OESA-ZX167	6MM SHAFT COUPLER		6MM SHAFT COUPLER			114234		911a2a90-25b0-cf93-e814-40a508fd277d
553	ABB OHB145J12	12x145mm PISTOL HANDLE N 3R BLACK		12x145mm PISTOL HANDLE N	3R BLACK		950285		911a2a90-25b0-cf93-e814-40a558c6407d
554	ABB OHB65J6	6x65mm PISTOL HANDLE NR3 BLACK (YASDB-50)		6x65mm PISTOL HANDLE NR3	BLACK (YASDB-50)		950293		911a2a90-25b0-cf93-e814-40a538595a7d
555	ABB OHB65L6	PISTOL HNDL 6X65mm BLACK 4,4X		PISTOL HNDL 6X65mm BLACK	4,4X		779751		911a2a90-25b0-cf93-e814-40a5408c747d
556	ABB OHB80J6	BLACK HANDLE OFF/ON .24x .24 SHAFT (YASDB-20)		BLACK HANDLE OFF/ON .24x	.24 SHAFT (YASDB-20)		572150		911a2a90-25b0-cf93-e814-40a548428e7d
